,query_id,query,transcript_id,transcript,labels
55,0,Whom does Penny married to,26835,"(6 16) Leonard: No. No, no, no, no. But if someday you decide you want to get married, you have to propose to me.(6 16) Penny: Really?",2
56,0,Whom does Penny married to,27056,"(7 12) Leonard: Well, you have me.(7 12) Penny: You’re right. I do have you. Mm. Let’s get married.",2
57,0,Whom does Penny married to,27058,"(7 12) Leonard: What?(7 12) Penny: Ooh. Leonard Hofstadter, will you marry me?",2
58,0,Whom does Penny married to,27430,"(9 17) Leslie: Has it?(9 17) Leonard: Yeah, uh, um, Penny and I got married.",2
59,0,Whom does Penny married to,42328,"(2 11) Penny: That’s what you took from that? The guy is married!(2 11) Leonard: Oh, yeah. I’m so… oh, that’s terrible.",0
60,0,Whom does Penny married to,53949,"(9 5) Bernadette: Oh, you get used to it. Some guys you have to turn down over and over.(9 5) Penny: And sometimes we marry them anyway.",0
61,0,Whom does Penny married to,26599,"(9 9) Amy: It’s a game where you’re given three people and you choose which one you’d kiss, marry, or kill.(9 9) Sheldon: Well, my game is better, ’cause instead of marrying someone, you get to eat them.",0
62,0,Whom does Penny married to,54609,"(5 23) Bernadette: What? We’re getting married that Sunday.(5 23) Howard: You’re right. I, I can’t go to space. I have to get married, and no one can say that’s not a good reason. I’ll call him back.",0
63,0,Whom does Penny married to,18698,(5 20) Howard: So you’re seriously thinking about marrying someone you’re never going to have sex with.(5 20) Raj: I can’t believe your attitude. I thought you were in favour of gay people getting married.,0
64,0,Whom does Penny married to,28522,"(10 22) Howard: That’s enough, put her away.(10 22) Bernadette (as Doll): Oh, big daddy, I don’t think so. You marry Miss Bernie, you marry me. We all family now.",0
65,0,Whom does Penny married to,28523,"(10 22) Bernadette (as Doll): Oh, big daddy, I don’t think so. You marry Miss Bernie, you marry me. We all family now.(10 22) Howard: All right, you’re freaking me out.",0
66,0,Whom does Penny married to,48031,(8 15) Howard: That is a good point. But I didn’t marry you for good points. I married you to blindly support me no matter how ridiculous I’m being.(8 15) Bernadette: This is why I had to rewrite our wedding vows.,0
67,0,Whom does Penny married to,47126,"(3 22) Past Sheldon: Oh. Well, in that case, I don’t need my jacket. And for the record, the correct syntax is I’m the guy from whom you’re trying to get away. Oh, yes, this is definitely going to be my spot. (End of flashback.)(3 22) Penny: Okay, how do you know he said that? You left the room.",0
68,0,Whom does Penny married to,26831,"(6 16) Leonard: Glaringly obvious. Go on.(6 16) Penny: As long as things keep going great between us, you’ll keep asking me to marry you, and eventually I’m gonna end up saying yes, and then we’re gonna be married forever, and the whole thing just freaks me out.",2
69,0,Whom does Penny married to,31097,(4 20) Leonard: Marry you?(4 20) Raj: What?,0
70,0,Whom does Penny married to,5823,"(5 24) Bernadette: There’s got to be some place special we could do it.(5 24) Sheldon: Leonard, where did you envision marrying Penny?",2
71,0,Whom does Penny married to,5824,"(5 24) Sheldon: Leonard, where did you envision marrying Penny?(5 24) Leonard: Will you shut up?",2
72,0,Whom does Penny married to,8151,"(10 13) Penny: It’s just, since we got married you seem to think you don’t have to try any more.(10 13) Leonard: That is ridiculous. ",2
73,0,Whom does Penny married to,10029,"(10 8) Penny: How come you never eat broccoli?(10 8) Leonard: I’m married, I don’t have to be attractive.",1
74,0,Whom does Penny married to,15150,"(7 22) Leonard: Yeah, I think I would.(7 22) Penny: Okay. Leonard, will you marry me?",2
75,0,Whom does Penny married to,27059,"(7 12) Penny: Ooh. Leonard Hofstadter, will you marry me?(7 12) Leonard: Um…",2
76,0,Whom does Penny married to,30092,"(8 24) Penny: Um, I’m free tonight.(8 24) Leonard: Are you saying you want to get married?",2
77,0,Whom does Penny married to,30168,"(8 24) Penny: Really? Because to me, it seems like we’re about to get married and you’re trying to sabotage it.(8 24) Leonard: Would you rather I didn’t tell you?",2
78,0,Whom does Penny married to,46127,"(9 3) Bernadette: Bet she’d still tell her if she got married.(9 3) Penny: You’re not gonna let this go, are you?",0
79,0,Whom does Penny married to,54349,(7 9) Amy: Did you guys know Penny married Zack three years ago?(7 9) Together: What?,1
80,0,Whom does Penny married to,54415,(7 9) Scene: The kitchen.(7 9) Amy: I can’t believe Penny’s married to Zack.,1
81,0,Whom does Penny married to,17081,"(4 23) Bernadette: How can we be together if the thought of us getting married might kill your mother?(4 23) Howard: It’s the circle of life, sweetie. One day our son will marry someone and it will kill you.",0
82,0,Whom does Penny married to,7846,"(7 23) Penny: Where did you get a ring?(7 23) Leonard: I’ve had it for a couple years, not important. Penny, will you marry me?",2
83,0,Whom does Penny married to,1728,"(5 4) Raj: No, it’s just that everybody’s got someone. Sheldon’s with Amy, Howard’s getting married, you’re dating my sister.(5 4) Leonard: Now that Howard’s getting married, maybe he’ll inflate one of his old girlfriends for you.",0
84,0,Whom does Penny married to,17974,"(8 4) Sheldon: If only Penny had said that once in a while.(8 4) Howard: Hey, what difference does it make? You’re the one she wants to marry.",1
85,0,Whom does Penny married to,23487,"(9 1) Amy: Not really. Can you come over?(9 1) Penny: Uh, actually I’m in Vegas. Leonard and I are about to get married.",2
86,0,Whom does Penny married to,26768,"(6 16) Scene: The restaurant.(6 16) Penny: Oh, I can’t believe he’s going to marry the girl he cheated on me with.",0
87,0,Whom does Penny married to,26834,"(6 16) Penny: What, what do you mean? Are you breaking up with me?(6 16) Leonard: No. No, no, no, no. But if someday you decide you want to get married, you have to propose to me.",2
88,0,Whom does Penny married to,30050,"(8 24) Leonard: You still want to get married, right?(8 24) Penny: Oh, my God. Yes. Why would you even ask that?",2
89,0,Whom does Penny married to,30093,(8 24) Leonard: Are you saying you want to get married?(8 24) Penny: Vegas isn’t that far away.,2
90,0,Whom does Penny married to,34463,"(6 2) Amy: When I get married I’m going to register at the UCLA Cadaver Lab.(6 2) Penny: Ew, why?",0
91,0,Whom does Penny married to,34470,"(6 2) Bernadette: Do you think you and Leonard might ever get married?(6 2) Penny: Oh, well, you know, Leonard is great.",2
92,0,Whom does Penny married to,34471,"(6 2) Penny: Oh, well, you know, Leonard is great.(6 2) Bernadette: But do you think you’ll ever get married?",2
93,0,Whom does Penny married to,42327,(2 11) Leonard: He tried to take nude photos of you?(2 11) Penny: That’s what you took from that? The guy is married!,0
94,0,Whom does Penny married to,53950,"(9 5) Penny: And sometimes we marry them anyway.(9 5) Amy (Phone text sound): Huh. Well, this is weird.",0
95,0,Whom does Penny married to,54308,"(7 9) Leonard: I can’t believe you’re married to that idiot.(7 9) Penny: Ugh, would you stop? We just did it as a goof.",1
96,0,Whom does Penny married to,23468,"(9 1) Sheldon: Leonard, have you gotten married yet?(9 1) Leonard: No. Why?",1
97,0,Whom does Penny married to,7847,"(7 23) Leonard: I’ve had it for a couple years, not important. Penny, will you marry me?(7 23) Penny: Oh, my God, yes.",2
98,0,Whom does Penny married to,15174,"(7 22) Leonard: Hey. Penny, don’t get upset. Here. I love you, but, no, I will not marry you.(7 22) Penny: Thank you.",1
99,0,Whom does Penny married to,26752,"(6 16) Penny: What? (Penny’s ex is proposing to Gretchen) Oh, you got to be kidding me.(6 16) Gretchen: Oh, my God, yes. Of course I’ll marry you.",1
300,1,Who broke up with Amy,25509,(4 3) Penny: I hear you broke up with Amy.(4 3) Sheldon: A breakup would imply she was my girlfriend. She was a girl who was my friend who is now a girl who is not my friend.,2
301,1,Who broke up with Amy,23477,(9 1) Leonard: Amy broke up with Sheldon.(9 1) Penny: She did?,2
302,1,Who broke up with Amy,52994,"(4 8) Bernadette: Why are you still hanging out with Leonard so much even though you broke up with him?(4 8) Amy: Oh, that’s an excellent question. For two people who claim to be no longer pair-bonded, you spend an inordinate amount of time in each other’s company.",0
303,1,Who broke up with Amy,18670,(5 20) Spock: I am very disappointed in you. You broke your toy and switched it with Leonard’s. You should be ashamed of yourself.(5 20) Sheldon: You’re the one who told me to play with it.,0
304,1,Who broke up with Amy,23476,(9 1) Penny: What’s going on?(9 1) Leonard: Amy broke up with Sheldon.,2
305,1,Who broke up with Amy,25508,(4 3) Sheldon: Hello.(4 3) Penny: I hear you broke up with Amy.,2
306,1,Who broke up with Amy,26286,"(10 11) Amy: Good. Then you’re used to this.(10 11) Penny: Hey, Bernadette’s water broke.",0
307,1,Who broke up with Amy,53882,"(9 5) Barry: What’s going on with Amy?(9 5) Sheldon: Not that it’s any of your business, but she broke up with me.",2
308,1,Who broke up with Amy,4188,"(10 14) Emily: You know, the same thing happened to me. After I broke up with Raj, I met Gary, who’s just amazing.(10 14) Howard: Sorry, is that Gary with one R or two?",0
309,1,Who broke up with Amy,32914,"(9 8) Penny: I think it’s so adorable you’re making Sheldon breakfast.(9 8) Leonard: Well, he’s having a rough time. Amy broke his heart, the DVR cut off the last minute of Doctor Who. That crow followed him home.",0
310,1,Who broke up with Amy,45827,"(7 8) Amy: Oh, my gosh. That’s the girl that broke Rajesh’s heart.(7 8) Bernadette: That’s Lucy?",0
311,1,Who broke up with Amy,32915,"(9 8) Leonard: Well, he’s having a rough time. Amy broke his heart, the DVR cut off the last minute of Doctor Who. That crow followed him home.(9 8) Penny: Aren’t you worried you’re making French toast on oatmeal day?",1
312,1,Who broke up with Amy,14432,"(9 14) Amy: When did you get an engagement ring?(9 14) Sheldon: My mother gave it to me, and I had been thinking about giving it to you, but then we broke up.",2
313,1,Who broke up with Amy,23577,"(9 1) Sheldon: Well, you should know that she recently broke up with me.(9 1) Amy: I said I needed time to think.",2
314,1,Who broke up with Amy,16713,"(9 18) Amy: See what?(9 18) Raj: I hadn’t spoken to Emily since I broke up with her, and she left this on my doorstep with a note.",0
315,1,Who broke up with Amy,25249,"(9 7) Penny: Okay, back to the ring. Does Amy even know about this?(9 7) Sheldon: No. She broke up with me before I could broach the subject.",2
316,1,Who broke up with Amy,45896,"(7 8) Scene: Howard and Bernadette’s apartment.(7 8) Raj: Can I ask you guys a question? So, I’m seeing Lucy tomorrow night, and I’ve never hung out with someone who broke up with me. How do you do it?",0
317,1,Who broke up with Amy,48926,"(9 22) Penny: Yes.(9 22) Zack: Cool. ‘Cause other than when you broke up with him and dated me, then broke up with me, and then dated me one more time before going back to him, I was always rooting for you two.",0
318,1,Who broke up with Amy,48927,"(9 22) Zack: Cool. ‘Cause other than when you broke up with him and dated me, then broke up with me, and then dated me one more time before going back to him, I was always rooting for you two.(9 22) Leonard: Thanks.",0
319,1,Who broke up with Amy,4187,"(10 14) Raj: Well, that’s hard to hear, but I’ll still take you back.(10 14) Emily: You know, the same thing happened to me. After I broke up with Raj, I met Gary, who’s just amazing.",0
320,1,Who broke up with Amy,33893,"(9 2) Amy: It’s Penny’s.(9 2) Sheldon: Hey, you broke up with me. It is none of your business whose naked bosom I’m smooshing around like pizza dough.",2
321,1,Who broke up with Amy,33894,"(9 2) Sheldon: Hey, you broke up with me. It is none of your business whose naked bosom I’m smooshing around like pizza dough.(9 2) Amy: Good-bye.",2
322,1,Who broke up with Amy,3993,(10 14) Raj: I broke up with her.(10 14) Leonard: Why?,0
323,1,Who broke up with Amy,46131,(9 3) Bernadette: It’s understandable. Amy was afraid to tell her mom she broke up with Sheldon.(9 3) Penny: Yeah? How did it go? Did she make you crawl into the breaking-up drawer?,2
324,1,Who broke up with Amy,23412,(10 21) Bert: I broke up with Rebecca.(10 21) Penny: Oh.,0
325,1,Who broke up with Amy,45897,"(7 8) Raj: Can I ask you guys a question? So, I’m seeing Lucy tomorrow night, and I’ve never hung out with someone who broke up with me. How do you do it?(7 8) Howard: You can’t let her know you’re hurting. You know, the key is confidence.",0
326,1,Who broke up with Amy,3045,(9 16) Penny (singing): Say there’s another and look right in my eyes.(9 16) Amy (singing): My first love broke my heart for the first time.,0
327,1,Who broke up with Amy,23411,"(10 21) Raj: Hey, what’s up?(10 21) Bert: I broke up with Rebecca.",0
328,1,Who broke up with Amy,23649,"(9 1) Mrs Cooper: Oh, what’s going on?(9 1) Sheldon: She broke up with me.",1
329,1,Who broke up with Amy,23650,"(9 1) Sheldon: She broke up with me.(9 1) Mrs Cooper: Oh, Shelly.",1
330,1,Who broke up with Amy,41324,(1 2) Sheldon: His imaginary girlfriend broke up with him.(1 2) Howard: Been there.,0
331,1,Who broke up with Amy,14511,"(9 14) Amy: Well, if you understand, then why are you giving me such a hard time?(9 14) Meemaw: Because when you broke up with Sheldon, it hurt him deeply, and I don’t want to see that happen again.",2
332,1,Who broke up with Amy,46108,"(9 3) Penny: They started to, then her water broke. You know, if he finds out we eloped, it’s gonna break his heart.(9 3) Amy: How long do you think you can keep it from him?",0
333,1,Who broke up with Amy,14284,"(9 14) Scene: The foyer.(9 14) Sheldon: Here’s a fun Postal fact. The inner side of our mailbox is under federal jurisdiction. So, if you broke my right thumb, that’s Pasadena city police. But if you broke my left thumb, that’s the FBI.",0
334,1,Who broke up with Amy,45826,"(7 8) Penny: I scraped gum off the bottom of that table. Only ’cause my manager saw me put it there.(7 8) Amy: Oh, my gosh. That’s the girl that broke Rajesh’s heart.",0
335,1,Who broke up with Amy,46130,"(9 3) Penny: Fine, you want me to call? I’ll call. Why am I so nervous?(9 3) Bernadette: It’s understandable. Amy was afraid to tell her mom she broke up with Sheldon.",2
336,1,Who broke up with Amy,3992,(10 14) Leonard: What’s going on with that woman you’re dating?(10 14) Raj: I broke up with her.,0
337,1,Who broke up with Amy,17074,(4 23) Leonard: What are you talking about?(4 23) Raj: One of them broke up with you. Do you really want her telling the other one why?,0
338,1,Who broke up with Amy,41323,(1 2) Howard: What’s his problem?(1 2) Sheldon: His imaginary girlfriend broke up with him.,0
339,1,Who broke up with Amy,51161,"(2 17) Leonard: Hey, how’d it go?(2 17) Howard: Terminator broke my phone.",0
340,1,Who broke up with Amy,51978,(3 21) Leonard: Hmm? Yeah? What? Huh?(3 21) Penny: We just broke up.,0
341,1,Who broke up with Amy,53883,"(9 5) Sheldon: Not that it’s any of your business, but she broke up with me.(9 5) Barry: Weawwy? Good to know.",1
342,1,Who broke up with Amy,5657,(4 13) Penny: True dat?(4 13) Leonard: I’ve gotten a lot more street since we broke up.,0
343,1,Who broke up with Amy,18988,"(9 24) Beverly: He’s also broke. Did he mention that?(9 24) Leonard: Okay, Mom, you sit over there.",0
344,1,Who broke up with Amy,21251,"(1 6) Leonard: It’s not your fault.(1 6) Penny: Yes it is. That’s why I broke up with him, he always does stuff like that. ",0
345,1,Who broke up with Amy,21252,"(1 6) Penny: Yes it is. That’s why I broke up with him, he always does stuff like that. (1 6) Leonard: So why was he at your party?",0
346,1,Who broke up with Amy,36773,"(1 1) Sheldon: No I don’t. And neither do you.(1 1) Leonard: Wuh, I, I broke up with Joyce Kim.",0
347,1,Who broke up with Amy,52055,(3 21) Howard: We broke up weeks ago.(3 21) Raj: Why didn’t you say anything?,0
348,1,Who broke up with Amy,52993,(4 8) Penny: Truth.(4 8) Bernadette: Why are you still hanging out with Leonard so much even though you broke up with him?,0
349,1,Who broke up with Amy,46190,"(9 3) Penny: Okay, just give me that. Amy broke up with Sheldon, she got her ears pierced and she made us eat penis cookies. Hang on. She wants to talk to you.(9 3) Scene: Mexico.",2
350,1,Who broke up with Amy,14285,"(9 14) Sheldon: Here’s a fun Postal fact. The inner side of our mailbox is under federal jurisdiction. So, if you broke my right thumb, that’s Pasadena city police. But if you broke my left thumb, that’s the FBI.(9 14) Leonard: If I’m going to jail, I’m killing him, not breaking his thumb.",0
351,1,Who broke up with Amy,702,"(4 9) Leonard: Yeah, well, not necessary. We broke up again.(4 9) Sheldon: Do you even think about other people, Leonard? Do you?",0
352,1,Who broke up with Amy,929,"(5 13) Bernadette: Boy, I don’t know if I could be friends with Howie if we broke up.(5 13) Howard: Why not?",0
353,1,Who broke up with Amy,5658,(4 13) Leonard: I’ve gotten a lot more street since we broke up.(4 13) Penny: Right. Still mad at me about that?,0
354,1,Who broke up with Amy,8570,"(1 17) Raj: What else? Sell it on ebay as slightly used. (1 17) Leonard: It was Penny’s boyfriend’s, they broke up.",0
355,1,Who broke up with Amy,18987,"(9 24) Mary: Leonard, your father is just charming.(9 24) Beverly: He’s also broke. Did he mention that?",0
356,1,Who broke up with Amy,25250,"(9 7) Sheldon: No. She broke up with me before I could broach the subject.(9 7) Leonard: Oh, man, I’m sorry, that must have been devastating for you.",1
357,1,Who broke up with Amy,26287,"(10 11) Penny: Hey, Bernadette’s water broke.(10 11) Leonard: Come on, everyone to the hospital.",0
358,1,Who broke up with Amy,31541,(8 17) Bernadette: What’s happening?(8 17) Howard: Raj was snooping through Emily’s drawers and broke one.,0
359,1,Who broke up with Amy,45773,"(7 8) Leonard: Oh, uh, we played, once. I broke a window.(7 8) Penny: What window?",0
360,1,Who broke up with Amy,51979,"(3 21) Penny: We just broke up.(3 21) Leonard: What, uh, you and me? Yeah, we did. Not too long ago. How are you doing with it?",0
361,1,Who broke up with Amy,18170,"(9 23) Bernadette: Amy’s with Sheldon who she loves like a son. You’re with her son, who she doesn’t.(9 23) Amy: Do you realize it took me five years to get a massage from him?",1
362,1,Who broke up with Amy,47599,"(9 21) Leonard: Penny, but…(9 21) Amy: Who’s the only one who can make him take his medicine when he’s sick?",0
363,1,Who broke up with Amy,4152,"(10 14) Raj: Okay, uh, let’s get things started. Um, why don’t we go around the room, say your name, and why you broke up with me. Want to kick it off?(10 14) Lucy: Oh, okay. Um, I’m Lucy, and I broke up with Raj because I have severe social anxiety, and he kept trying to force me into uncomfortable situations.",0
364,1,Who broke up with Amy,4237,"(10 14) Raj: It was for the girls. They broke up with me, I don’t care if they get fat.(10 14) Howard: I’m not gonna get fat.",0
365,1,Who broke up with Amy,8325,"(9 15) Claire: Sorry, I just got back with my boyfriend.(9 15) Raj: But I just broke up with my girlfriend.",0
366,1,Who broke up with Amy,8326,(9 15) Raj: But I just broke up with my girlfriend.(9 15) Claire: Right before Valentine’s Day? What an ass.,0
367,1,Who broke up with Amy,17075,(4 23) Raj: One of them broke up with you. Do you really want her telling the other one why?(4 23) Leonard: I don’t care. I don’t have anything to hide.,0
368,1,Who broke up with Amy,19975,"(2 16) Leonard: Well, we’re not gonna tell him I did it.(2 16) Penny: Okay, okay, how about this? We tell him somebody broke in.",0
369,1,Who broke up with Amy,23576,"(9 1) Raj: Didn’t even crack the top ten.(9 1) Sheldon: Well, you should know that she recently broke up with me.",0
370,1,Who broke up with Amy,25260,"(9 7) Adam: Did it work?(9 7) Sheldon: Oh, no, he broke my collarbone. I can still hear it click.",0
371,1,Who broke up with Amy,25261,"(9 7) Sheldon: Oh, no, he broke my collarbone. I can still hear it click.(9 7) Adam: That must have been very upsetting for you.",0
372,1,Who broke up with Amy,35865,(4 1) Penny: Really? They’re going to make a robot that spits on your hamburger?(4 1) Sheldon: I thought you broke up with her. Why is she here?,0
373,1,Who broke up with Amy,43789,"(5 9) Penny: What do you mean?(5 9) Leonard: You know, we haven’t spent time alone together since we broke up.",0
374,1,Who broke up with Amy,5869,(5 24) Amy: Who is it?(5 24) Howard: It’s the groom.,0
375,1,Who broke up with Amy,36221,(6 9) Amy: Why not?(6 9) Bernadette: Because I’m the one who had it towed.,0
376,1,Who broke up with Amy,36222,(6 9) Bernadette: Because I’m the one who had it towed.(6 9) Amy: You?,0
377,1,Who broke up with Amy,45105,(4 10) Sheldon: Who?(4 10) Amy: Zack.,0
378,1,Who broke up with Amy,45108,(4 10) Amy: Ask what?(4 10) Sheldon: Who.,0
